x,z
-12.0,-2.01015426885948
-11.5,-1.7603061120660104
-11.0,-1.5104579552725426
-10.5,-1.260609798479072
-10.0,-1.0107616416856033
-9.5,-0.7609134848921341
-9.0,-0.5110653280986657
-8.5,-0.2612171713051955
-8.0,-0.011369014511727171
-7.5,0.23847914228174227
-7.0,0.4883272990752119
-6.5,0.7381754558686802
-6.0,0.9880236126621493
-5.5,1.311403160911846
-5.0,1.5600802685366035
-4.5,1.7876632120020202
-4.0,1.9721223881790708
-3.5,2.1588958671724776
-3.0,2.2230188212320385
-2.5,2.165534907836011
-2.0,2.028900552758265
-1.5,1.8847224890950993
-1.0,1.8053340802596964
-0.5,1.8392373810566676
0.0,2.0110987425266416
0.5,2.329380039333806
1.0,2.7909894530746726
1.5,3.374772611530922
2.0,4.033494854296003
2.5,4.689963789541816
3.0,5.251749430369516
3.5,5.6588119855556585
4.0,5.9004503539984645
4.5,6.290081325590232
5.0,6.6193190760091865
5.5,6.894275987424679
6.0,6.984379375705405
6.5,7.234227532498879
7.0,7.484075689292344
7.5,7.733923846085816
8.0,7.983772002879283
8.5,8.233620159672753
9.0,8.483468316466224
9.5,8.733316473259691
10.0,8.983164630053158
10.5,9.23301278684663
11.0,9.4828609436401
11.5,9.732709100433564
12.0,9.98255725722704
