x,z
-12.0,-2.003525399937416
-11.5,-1.753569507928125
-11.0,-1.5036136159188356
-10.5,-1.253657723909544
-10.0,-1.0037018319002546
-9.5,-0.7537459398909645
-9.0,-0.5037900478816754
-8.5,-0.2538341558723841
-8.0,-0.003878263863094927
-7.5,0.24607762814619533
-7.0,0.4960335201554858
-6.5,0.7459894121647751
-6.0,0.9959453041740652
-5.5,1.2650232962786383
-5.0,1.5053717815165066
-4.5,1.757627655350574
-4.0,1.975030936375056
-3.5,2.1680508586480762
-3.0,2.2174474631911183
-2.5,2.142343234547025
-2.0,1.9944171020489425
-1.5,1.85082116838968
-1.0,1.780553597052539
-0.5,1.8276248373716877
0.0,2.0115238174285786
0.5,2.3322544858134764
1.0,2.782995554255874
1.5,3.3442059955628793
2.0,3.983080998581059
2.5,4.645375139635107
3.0,5.237257328171357
3.5,5.68436423400282
4.0,5.9370577321605875
4.5,6.259294318017854
5.0,6.520137423437688
5.5,6.793228353157184
6.0,6.9948867123970215
6.5,7.244842604406317
7.0,7.494798496415603
7.5,7.744754388424897
8.0,7.994710280434181
8.5,8.244666172443477
9.0,8.494622064452772
9.5,8.744577956462058
10.0,8.994533848471345
10.5,9.244489740480637
11.0,9.494445632489924
11.5,9.744401524499214
12.0,9.99435741650851
