x,z,translation,rotation
0.0,0.006168105121929203,-1.559528138776165,-0.7681514950930323
1.0,0.01869512005751294,-1.559528138776165,-0.7681514950930323
2.0,0.049110007335917666,-1.559528138776165,-0.7681514950930323
3.0,0.1134885012035722,-1.559528138776165,-0.7681514950930323
4.0,0.23701527239706835,-1.559528138776165,-0.7681514950930323
5.0,0.44556332086362904,-1.559528138776165,-0.7681514950930323
6.0,0.7472939187780343,-1.559528138776165,-0.7681514950930323
7.0,1.1379252869239591,-1.559528138776165,-0.7681514950930323
8.0,1.5948407037884589,-1.559528138776165,-0.7681514950930323
9.0,2.0757367303952394,-1.559528138776165,-0.7681514950930323
10.0,2.525689886238748,-1.559528138776165,-0.7681514950930323
11.0,2.8870297718202664,-1.559528138776165,-0.7681514950930323
12.0,3.1070274646346956,-1.559528138776165,-0.7681514950930323
13.0,3.1555927939754205,-1.559528138776165,-0.7681514950930323
14.0,3.0280129349330243,-1.559528138776165,-0.7681514950930323
15.0,3.2008850735009475,-1.559528138776165,-0.7681514950930323
16.0,3.0730372338354823,-1.559528138776165,-0.7681514950930323
17.0,2.7473018605594963,-1.559528138776165,-0.7681514950930323
18.0,2.2812293366889964,-1.559528138776165,-0.7681514950930323
19.0,1.5130778415959643,-1.559528138776165,-0.7681514950930323
20.0,0.7449263465029324,-1.559528138776165,-0.7681514950930323
21.0,-0.023225148590100313,-1.559528138776165,-0.7681514950930323
22.0,-0.7913766436831325,-1.559528138776165,-0.7681514950930323
23.0,-1.5595281387761648,-1.559528138776165,-0.7681514950930323
24.0,-2.327679633869197,-1.559528138776165,-0.7681514950930323
25.0,-3.0958311289622293,-1.559528138776165,-0.7681514950930323
26.0,-3.8639826240552617,-1.559528138776165,-0.7681514950930323
27.0,-4.6321341191482945,-1.559528138776165,-0.7681514950930323
28.0,-5.4002856142413265,-1.559528138776165,-0.7681514950930323
