x,z
0.0,0.03094301231543932
1.0,-0.0050304049189225375
2.0,-0.03409641929273806
3.0,-0.03798321476323674
4.0,0.015559701471941405
5.0,0.17801807081882742
6.0,0.48850582796775655
7.0,0.9539544351430849
8.0,1.5489197755150614
9.0,2.2135544175302075
10.0,2.8673160715137023
11.0,3.4256239248024354
12.0,3.8096412896956084
13.0,3.9713714667954507
14.0,3.896591937042439
15.0,3.6954692191410805
16.0,3.2306728067742307
17.0,2.645704248327031
18.0,2.0227768525271617
19.0,1.3432671686922202
20.0,0.6637574848572791
21.0,-0.01575219897766201
22.0,-0.6952618828126035
23.0,-1.3747715666475449
24.0,-2.054281250482486
25.0,-2.733790934317428
26.0,-3.413300618152369
27.0,-4.092810301987308
28.0,-4.77231998582225
