iteration,objective,step_size,scaling_calc_time
0,101.08585,0.49940687947746376,0.01537322998046875
1,23.931058914034345,0.49940687947746376,0.015255928039550781
2,5.038050484512591,0.49940687947746376,0.01534414291381836
3,1.0746298803667111,0.49940687947746376,0.016995668411254883
4,0.2374978906828582,0.49940687947746376,0.015301942825317383
5,0.055776865702195866,0.49940687947746376,0.015328168869018555
6,0.01493176259863638,0.49940687947746376,0.015355110168457031
7,0.005205341770388767,,
