iteration,objective,step_size,scaling_calc_time
0,101.08585,0.99430329414885,0.059296607971191406
1,0.5689944560648157,1.2076338220346912,0.05162501335144043
2,0.16256098908787525,1.339479324036815,0.048741817474365234
3,0.10088532584780874,1.2875582267142944,0.052722930908203125
4,0.07641819892397392,,
