x,z
-8.0,-0.02278268086991897
-7.0,0.4780935339206649
-6.0,0.9789697487114657
-5.0,1.479845963502168
-4.0,1.9807221782928135
-3.0,2.4815983930834724
-2.0,2.982474607874134
-1.0,3.4833508226648195
0.0,3.984227037455474
1.0,4.485103252246128
2.0,4.985979467036793
3.0,5.4868556818274525
4.0,5.9877318966181505
5.0,6.488608111408798
6.0,6.9894843261994195
7.0,7.490360540990098
8.0,7.9912367557807915
