x,z
-12.0,-2.2606849103672735
-11.5,-2.011629318310594
-11.0,-1.7625737262539158
-10.5,-1.513518134197236
-10.0,-1.2644625421405573
-9.5,-1.0154069500838785
-9.0,-0.7663513580272001
-8.5,-0.5172957659705202
-8.0,-0.26824017391384225
-7.5,-0.019184581857162986
-7.0,0.22987101019951625
-6.5,0.4789266022561947
-6.0,0.727982194312873
-5.5,1.2492785869607248
-5.0,1.6280859845506686
-4.5,1.8860080630461358
-4.0,2.0212448725930203
-3.5,2.0797374309594403
-3.0,2.0959734033303166
-2.5,2.0486083276278277
-2.0,1.9455004440905808
-1.5,1.824302969545326
-1.0,1.746044591787359
-0.5,1.7714685960603491
0.0,1.9456612171980792
0.5,2.2861539200129384
1.0,2.773012656440387
1.5,3.3556393324707363
2.0,3.9656680755777387
2.5,4.537578576659335
3.0,5.042128519048811
3.5,5.4940286718040685
4.0,5.948002498968714
4.5,6.5327626138938335
5.0,6.916688937299387
5.5,7.013257495641064
6.0,6.705316403673164
6.5,6.954371995729847
7.0,7.203427587786521
7.5,7.4524831798432025
8.0,7.70153877189988
8.5,7.950594363956561
9.0,8.19964995601324
9.5,8.44870554806992
10.0,8.697761140126595
10.5,8.946816732183272
11.0,9.195872324239954
11.5,9.444927916296631
12.0,9.693983508353313
