x,z
-12.0,-2.007324948858758
-11.5,-1.7574046592136126
-11.0,-1.5074843695684688
-10.5,-1.2575640799233228
-10.0,-1.0076437902781787
-9.5,-0.7577235006330335
-9.0,-0.5078032109878896
-8.5,-0.2578829213427438
-8.0,-0.007962631697599878
-7.5,0.24195765794754506
-7.0,0.4918779475926902
-6.5,0.7417982372378343
-6.0,0.9917185268829789
-5.5,1.2775544493517006
-5.0,1.5175595970535185
-4.5,1.759490946098666
-4.0,1.965632178088192
-3.5,2.1596183861895013
-3.0,2.2143117445219387
-2.5,2.142592288908928
-2.0,1.995595745474881
-1.5,1.8509707258689412
-1.0,1.7798298790751705
-0.5,1.8257192799921103
0.0,2.006619725228917
0.5,2.3242052085519345
1.0,2.774632401352439
1.5,3.341697604350455
2.0,3.989795599099222
2.5,4.654550011214165
3.0,5.2396184295515615
3.5,5.67157764174414
4.0,5.914133518751269
4.5,6.259190664183332
5.0,6.547094499092492
5.5,6.825893012640569
6.0,6.989805478366449
6.5,7.239725768011599
7.0,7.489646057656739
7.5,7.7395663473018885
8.0,7.98948663694703
8.5,8.239406926592176
9.0,8.489327216237326
9.5,8.739247505882467
10.0,8.98916779552761
10.5,9.239088085172757
11.0,9.4890083748179
11.5,9.73892866446304
12.0,9.988848954108192
