x,z
-12.0,-2.134318911217898
-11.5,-1.8850257533161296
-11.0,-1.6357325954143624
-10.5,-1.3864394375125937
-10.0,-1.1371462796108263
-9.5,-0.8878531217090585
-9.0,-0.6385599638072912
-8.5,-0.3892668059055224
-8.0,-0.13997364800375556
-7.5,0.10931950989801262
-7.0,0.35861266779978074
-6.5,0.6079058257015482
-6.0,0.8571989836033154
-5.5,1.3644418738123978
-5.0,1.7335187852325422
-4.5,1.996393571239397
-4.0,2.1561636549299408
-3.5,2.2445869446780957
-3.0,2.282705044535426
-2.5,2.2473086209253417
-2.0,2.1472063765263245
-1.5,2.0230908286011067
-1.0,1.9393410121608325
-0.5,1.9589615193490135
0.0,2.128746219827781
0.5,2.46816197435757
1.0,2.9592167672090133
1.5,3.551501924692298
2.0,4.173334276449147
2.5,4.75163107908986
3.0,5.247070051044213
3.5,5.6671766832331425
4.0,6.064794963258189
4.5,6.601186409039524
5.0,6.9735931660814074
5.5,7.09673744331505
6.0,6.84023477324574
6.5,7.0895279311475115
7.0,7.338821089049275
7.5,7.588114246951045
8.0,7.8374074048528115
8.5,8.086700562754581
9.0,8.335993720656349
9.5,8.585286878558119
10.0,8.834580036459881
10.5,9.083873194361649
11.0,9.333166352263419
11.5,9.582459510165185
12.0,9.831752668066954
