x,z
-12.0,-2.014770126565235
-11.5,-1.7649599972873784
-11.0,-1.5151498680095232
-10.5,-1.2653397387316656
-10.0,-1.0155296094538098
-9.5,-0.7657194801759533
-9.0,-0.5159093508980975
-8.5,-0.2660992216202402
-8.0,-0.016289092342384688
-7.5,0.23352103693547194
-7.0,0.4833311662133288
-6.5,0.7331412954911843
-6.0,0.9829514247690406
-5.5,1.324679425375492
-5.0,1.579107867673652
-4.5,1.8005969111460325
-4.0,1.973607412324918
-3.5,2.1541196944624725
-3.0,2.2213567211502756
-2.5,2.1710161412810534
-2.0,2.040263920044266
-1.5,1.8967243782325747
-1.0,1.8128363259369409
-0.5,1.8403671038371399
0.0,2.0084374614980183
0.5,2.3287347683239528
1.0,2.79720589401943
1.5,3.3884270206833476
2.0,4.0492961663887375
2.5,4.698812068243155
3.0,5.2486559974770906
3.5,5.647056269933712
4.0,5.894529462121478
4.5,6.3071199676384
5.0,6.653618944704417
5.5,6.923228304929104
6.0,6.978394527437589
6.5,7.228204656715451
7.0,7.478014785993302
7.5,7.727824915271162
8.0,7.977635044549016
8.5,8.227445173826874
9.0,8.47725530310473
9.5,8.727065432382586
10.0,8.97687556166044
10.5,9.226685690938297
11.0,9.476495820216156
11.5,9.726305949494007
12.0,9.97611607877187
