element_sizes,shape_w_off,shape,mapping,mass
1.0,0.06190133094787598,9.608268737792969e-05,0.018400192260742188,0.007802009582519531
0.5,0.16952013969421387,7.319450378417969e-05,0.12472081184387207,0.040947914123535156
0.25,0.481503963470459,0.00016689300537109375,0.7306067943572998,0.2685427665710449
0.1,3.2350094318389893,0.0007867813110351562,11.733673810958862,4.413456678390503
0.05,10.030299186706543,0.002928018569946289,97.12129282951355,36.85826873779297
0.025,15.91783332824707,0.021045207977294922,706.1222729682922,261.6256296634674
0.01,108.06435823440552,0.08636856079101562,11341.775717258453,4222.160445213318
