element_sizes,shape_w_off,shape,mapping,mass
1.0,0.06479573249816895,0.00010466575622558594,0.0011687278747558594,0.0006706714630126953
0.5,0.4042990207672119,7.200241088867188e-05,0.005676746368408203,0.002259492874145508
0.25,1.27006196975708,0.00015044212341308594,0.019165992736816406,0.0054454803466796875
0.1,4.300208806991577,0.0007581710815429688,0.06265974044799805,0.014242172241210938
0.05,10.855370044708252,0.0028672218322753906,0.23676371574401855,0.05866098403930664
0.025,23.528324842453003,0.012383699417114258,0.9192578792572021,0.2721686363220215
0.01,134.64103841781616,0.15224909782409668,6.39221453666687,62.188676595687866
0.005,739.5667109489441,0.4159862995147705,23.92452645301819,114.68474960327148
