x,z,translation,rotation
-8.0,-0.4496865230298872,3.867304098057039,0.5396238276358658
-7.0,0.08993730460597872,3.867304098057039,0.5396238276358658
-6.0,0.6295611322418443,3.867304098057039,0.5396238276358658
-5.0,1.1691849598777098,3.867304098057039,0.5396238276358658
-4.0,1.7088087875135758,3.867304098057039,0.5396238276358658
-3.0,2.2484326151494414,3.867304098057039,0.5396238276358658
-2.0,2.788056442785307,3.867304098057039,0.5396238276358658
-1.0,3.327680270421173,3.867304098057039,0.5396238276358658
0.0,3.867304098057039,3.867304098057039,0.5396238276358658
1.0,4.406927925692904,3.867304098057039,0.5396238276358658
2.0,4.94655175332877,3.867304098057039,0.5396238276358658
3.0,5.486175580964636,3.867304098057039,0.5396238276358658
4.0,6.025799408600502,3.867304098057039,0.5396238276358658
5.0,6.565423236236367,3.867304098057039,0.5396238276358658
6.0,7.105047063872234,3.867304098057039,0.5396238276358658
7.0,7.644670891508099,3.867304098057039,0.5396238276358658
8.0,8.184294719143965,3.867304098057039,0.5396238276358658
