x,z,translation,rotation
-12.0,-2.029671653457098,3.9652129170678725,0.4995737142104142
-11.5,-1.779884796351891,3.9652129170678725,0.4995737142104142
-11.0,-1.5300979392466842,3.9652129170678725,0.4995737142104142
-10.5,-1.2803110821414776,3.9652129170678725,0.4995737142104142
-10.0,-1.0305242250362714,3.9652129170678725,0.4995737142104142
-9.5,-0.7807373679310639,3.9652129170678725,0.4995737142104142
-9.0,-0.5309505108258563,3.9652129170678725,0.4995737142104142
-8.5,-0.28116365372064944,3.9652129170678725,0.4995737142104142
-8.0,-0.03137679661544194,3.9652129170678725,0.4995737142104142
-7.5,0.21841006048976508,3.9652129170678725,0.4995737142104142
-7.0,0.4681969175949719,3.9652129170678725,0.4995737142104142
-6.5,0.717983774700179,3.9652129170678725,0.4995737142104142
-6.0,0.9677706318053859,3.9652129170678725,0.4995737142104142
-5.5,1.316965853311831,3.9652129170678725,0.4995737142104142
-5.0,1.5706791396884427,3.9652129170678725,0.4995737142104142
-4.5,1.7830615157597027,3.9652129170678725,0.4995737142104142
-4.0,1.9417886931975634,3.9652129170678725,0.4995737142104142
-3.5,2.116650790285962,3.9652129170678725,0.4995737142104142
-3.0,2.184042712277787,3.9652129170678725,0.4995737142104142
-2.5,2.1367557297386286,3.9652129170678725,0.4995737142104142
-2.0,2.0088343404049662,3.9652129170678725,0.4995737142104142
-1.5,1.865461278211095,3.9652129170678725,0.4995737142104142
-1.0,1.7789837402393325,3.9652129170678725,0.4995737142104142
-0.5,1.8030128953720408,3.9652129170678725,0.4995737142104142
0.0,1.9692127554644778,3.9652129170678725,0.4995737142104142
0.5,2.290964962546815,3.9652129170678725,0.4995737142104142
1.0,2.7634450971231126,3.9652129170678725,0.4995737142104142
1.5,3.3586363890286197,3.9652129170678725,0.4995737142104142
2.0,4.020280680644674,3.9652129170678725,0.4995737142104142
2.5,4.665798897345694,3.9652129170678725,0.4995737142104142
3.0,5.209713019359324,3.9652129170678725,0.4995737142104142
3.5,5.605232362169028,3.9652129170678725,0.4995737142104142
4.0,5.858971260443806,3.9652129170678725,0.4995737142104142
4.5,6.2927070046065,3.9652129170678725,0.4995737142104142
5.0,6.654407132036381,3.9652129170678725,0.4995737142104142
5.5,6.924506835254619,3.9652129170678725,0.4995737142104142
6.0,6.962655202330356,3.9652129170678725,0.4995737142104142
6.5,7.212442059435563,3.9652129170678725,0.4995737142104142
7.0,7.462228916540769,3.9652129170678725,0.4995737142104142
7.5,7.712015773645977,3.9652129170678725,0.4995737142104142
8.0,7.961802630751186,3.9652129170678725,0.4995737142104142
8.5,8.211589487856394,3.9652129170678725,0.4995737142104142
9.0,8.461376344961598,3.9652129170678725,0.4995737142104142
9.5,8.711163202066803,3.9652129170678725,0.4995737142104142
10.0,8.96095005917201,3.9652129170678725,0.4995737142104142
10.5,9.21073691627722,3.9652129170678725,0.4995737142104142
11.0,9.460523773382429,3.9652129170678725,0.4995737142104142
11.5,9.710310630487633,3.9652129170678725,0.4995737142104142
12.0,9.96009748759284,3.9652129170678725,0.4995737142104142
